date,l_ipn,f
2006-07-23,3,1
2006-07-23,3,1
2006-07-23,4,3
2006-07-23,4,2
2006-07-23,4,1
2006-07-23,4,35
2006-07-23,4,1
2006-07-23,4,1
2006-07-23,4,11
2006-07-23,4,1
2006-07-23,4,1
2006-07-23,4,8
2006-07-23,4,1
2006-07-23,4,84
2006-07-23,4,3697
2006-07-23,5,10
2006-07-23,5,4
2006-07-23,5,5
2006-07-23,5,103
2006-07-23,5,2
2006-07-23,5,1
2006-07-23,5,3
2006-07-23,5,3
2006-07-23,5,1
2006-07-23,5,36
2006-07-23,5,11
2006-07-23,5,1
2006-07-23,5,2
2006-07-23,5,27
2006-07-23,5,1
2006-07-23,5,2
2006-07-23,5,5
2006-07-23,5,5
2006-07-23,5,1
2006-07-23,5,10
2006-07-23,5,1
2006-07-23,5,8
2006-07-23,5,4
2006-07-23,5,1
2006-07-23,5,2
2006-07-23,5,1
2006-07-23,5,15
2006-07-23,5,1
2006-07-23,5,1
2006-07-23,5,14
2006-07-23,5,31
2006-07-23,5,2
2006-07-23,5,2
2006-07-23,5,2
2006-07-23,5,1
2006-07-23,5,59
2006-07-23,5,69
2006-07-23,5,4
2006-07-23,5,4
2006-07-23,5,13
2006-07-23,5,2
2006-07-23,5,3
2006-07-23,5,93
2006-07-23,5,11
2006-07-23,5,2
2006-07-23,5,3
2006-07-23,5,120
2006-07-23,5,3
2006-07-23,5,7
2006-07-23,5,9
2006-07-23,5,15
2006-07-23,5,107
2006-07-23,5,3
2006-07-23,5,1
2006-07-23,5,1
2006-07-23,5,4
2006-07-23,5,2
2006-07-23,5,1
2006-07-23,5,5
2006-07-23,5,2
2006-07-23,6,2
2006-07-23,6,6
2006-07-23,6,2
2006-07-23,6,2
2006-07-23,6,24
2006-07-23,6,2
2006-07-23,6,1
2006-07-23,6,1
2006-07-23,6,1
2006-07-23,6,2
2006-07-23,6,1
2006-07-23,6,3
2006-07-23,6,2
2006-07-23,6,6
2006-07-23,6,2
2006-07-23,6,1
2006-07-23,6,1
2006-07-23,7,1
2006-07-23,7,2
2006-07-23,7,2
2006-07-23,7,1
2006-07-23,7,1
2006-07-23,7,1
2006-07-23,7,2
2006-07-23,7,4
2006-07-23,7,2
2006-07-23,7,48
2006-07-23,7,2
2006-07-23,8,30
2006-07-23,8,4
2006-07-23,8,1
2006-07-23,8,6
2006-07-23,8,5
2006-07-23,8,3
2006-07-23,8,3
2006-07-23,8,10
2006-07-23,8,34
2006-07-23,8,1
2006-07-23,8,2
2006-07-23,8,7
2006-07-23,8,6
2006-07-23,8,266
2006-07-23,8,6
2006-07-23,8,1
2006-07-23,8,1
2006-07-23,8,27
2006-07-23,8,6
2006-07-23,8,5
2006-07-23,8,5
2006-07-23,8,28
2006-07-23,8,1
2006-07-23,8,6
2006-07-23,8,5
2006-07-23,8,14
2006-07-23,8,27
2006-07-23,8,2524
2006-07-23,8,1
2006-07-23,8,12
2006-07-23,8,9
2006-07-23,8,5
2006-07-23,8,50
2006-07-23,8,7
2006-07-23,8,6
2006-07-23,8,5
2006-07-23,8,6
2006-07-23,8,3
2006-07-23,8,1
2006-07-23,8,672
2006-07-23,8,1
2006-07-23,8,1
2006-07-23,8,1
2006-07-23,8,7
2006-07-23,8,1
2006-07-23,8,6
2006-07-23,8,12
2006-07-23,8,6
2006-07-23,8,2
2006-07-23,8,849
2006-07-23,8,27
2006-07-23,8,2
2006-07-23,8,2
2006-07-23,8,10
2006-07-23,8,1
2006-07-23,8,3
2006-07-23,8,6
2006-07-23,9,2
2006-07-23,9,3
2006-07-24,0,2
2006-07-24,0,1
2006-07-24,0,3
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,38
2006-07-24,0,19
2006-07-24,0,2
2006-07-24,0,1
2006-07-24,0,3
2006-07-24,0,2
2006-07-24,0,3
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,3
2006-07-24,0,1
2006-07-24,0,2
2006-07-24,0,2
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,366
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,26
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,4
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,6
2006-07-24,0,1
2006-07-24,0,323
2006-07-24,0,3
2006-07-24,0,1
2006-07-24,0,17
2006-07-24,0,7
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,0,1
2006-07-24,1,1
2006-07-24,1,1
2006-07-24,1,13
2006-07-24,1,2
2006-07-24,1,2
2006-07-24,1,1
2006-07-24,1,581
2006-07-24,1,2
2006-07-24,1,1
2006-07-24,1,1
2006-07-24,1,13
2006-07-24,1,8
2006-07-24,1,1
2006-07-24,1,3
2006-07-24,1,5
2006-07-24,1,1
2006-07-24,1,14
2006-07-24,1,2
2006-07-24,1,18
2006-07-24,1,1
2006-07-24,1,11
2006-07-24,1,1
2006-07-24,1,3
2006-07-24,1,1
2006-07-24,1,1
2006-07-24,1,2
2006-07-24,1,366
2006-07-24,1,2
2006-07-24,1,1
2006-07-24,1,1
2006-07-24,1,28
2006-07-24,1,2
2006-07-24,1,2
2006-07-24,1,1
2006-07-24,1,1
2006-07-24,1,1
2006-07-24,1,6
2006-07-24,1,1
2006-07-24,1,4
2006-07-24,1,2
2006-07-24,1,3
2006-07-24,1,1
2006-07-24,1,1
2006-07-24,1,1
2006-07-24,1,2
2006-07-24,1,323
2006-07-24,1,2
2006-07-24,1,1
2006-07-24,1,39
2006-07-24,1,3
2006-07-24,1,1
2006-07-24,1,2
2006-07-24,2,1
2006-07-24,2,3
2006-07-24,2,51
2006-07-24,2,99
2006-07-24,2,1
2006-07-24,2,1
2006-07-24,2,10
2006-07-24,2,1
2006-07-24,2,1
2006-07-24,2,8
2006-07-24,2,1
2006-07-24,2,1
2006-07-24,2,127
2006-07-24,2,1
2006-07-24,2,1
2006-07-24,2,10
2006-07-24,2,288
2006-07-24,2,3
2006-07-24,2,93
2006-07-24,2,8
2006-07-24,2,1
2006-07-24,2,1
2006-07-24,2,193
2006-07-24,2,3
2006-07-24,2,2
2006-07-24,2,56
2006-07-24,2,52
2006-07-24,2,1
2006-07-24,2,22
2006-07-24,2,1
2006-07-24,2,129
2006-07-24,2,323
2006-07-24,2,2
2006-07-24,2,16
2006-07-24,2,8
2006-07-24,2,280
2006-07-24,2,20
2006-07-24,2,2
2006-07-24,2,38
2006-07-24,3,2
2006-07-24,3,1
2006-07-24,3,1
2006-07-24,3,2
2006-07-24,3,2
2006-07-24,3,1
2006-07-24,3,6
2006-07-24,3,1
2006-07-24,3,13
2006-07-24,3,1
2006-07-24,3,1
2006-07-24,3,2
2006-07-24,3,1
2006-07-24,3,1
2006-07-24,3,1
2006-07-24,3,1
2006-07-24,3,1
2006-07-24,3,1
2006-07-24,3,2
2006-07-24,3,1
2006-07-24,3,2
2006-07-24,3,1
2006-07-24,4,1
2006-07-24,4,1
2006-07-24,4,1
2006-07-24,4,1
2006-07-24,4,1
2006-07-24,4,1
2006-07-24,4,3
2006-07-24,4,317
2006-07-24,4,1
2006-07-24,4,1
2006-07-24,4,12
2006-07-24,4,1
2006-07-24,4,30
2006-07-24,4,323
2006-07-24,4,452
2006-07-24,4,84
2006-07-24,4,3
2006-07-24,5,2
2006-07-24,5,2
2006-07-24,5,1
2006-07-24,5,2
2006-07-24,5,1
2006-07-24,5,2
2006-07-24,5,3
2006-07-24,5,2
2006-07-24,5,1
2006-07-24,5,6
2006-07-24,5,2
2006-07-24,5,15
2006-07-24,5,2
2006-07-24,5,1
2006-07-24,5,3
2006-07-24,5,5
2006-07-24,5,6
2006-07-24,5,2
2006-07-24,5,2
2006-07-24,5,2
2006-07-24,5,2
2006-07-24,5,1
2006-07-24,5,1
2006-07-24,5,1
2006-07-24,5,1
2006-07-24,5,1
2006-07-24,6,2
2006-07-24,6,1
2006-07-24,6,1
2006-07-24,6,1
2006-07-24,6,2
2006-07-24,6,1
2006-07-24,6,1
2006-07-24,6,3
2006-07-24,6,1
2006-07-24,6,13
2006-07-24,6,2
2006-07-24,6,1
2006-07-24,6,2
2006-07-24,6,2
2006-07-24,6,2
2006-07-24,6,1
2006-07-24,6,1
2006-07-24,6,1
2006-07-24,6,4
2006-07-24,6,1
2006-07-24,6,2
2006-07-24,6,2
2006-07-24,7,3
2006-07-24,7,1
2006-07-24,7,2
2006-07-24,7,2
2006-07-24,7,2
2006-07-24,7,3
2006-07-24,7,2
2006-07-24,7,2
2006-07-24,7,48
2006-07-24,8,3
2006-07-24,8,1
2006-07-24,8,4
2006-07-24,8,3
2006-07-24,8,3
2006-07-24,8,4
2006-07-24,8,4
2006-07-24,8,2
2006-07-24,8,1
2006-07-24,8,11
2006-07-24,8,56
2006-07-24,8,1
2006-07-24,8,1
2006-07-24,8,9
2006-07-24,8,7
2006-07-24,8,3
2006-07-24,8,1
2006-07-24,8,5
2006-07-24,8,3
2006-07-24,8,3
2006-07-24,8,4
2006-07-24,8,3
2006-07-24,8,460
2006-07-24,8,1
2006-07-24,8,2014
2006-07-24,8,12
2006-07-24,8,2
2006-07-24,9,2
2006-07-24,9,3
2006-07-24,9,8
2006-07-24,9,25
2006-07-24,9,3
2006-07-24,9,50
2006-07-24,9,1
2006-07-24,9,49
2006-07-24,9,90
2006-07-24,9,11
2006-07-24,9,322
2006-07-24,9,33
2006-07-24,9,141
2006-07-24,9,1
2006-07-24,9,78
2006-07-24,9,23
2006-07-24,9,1
2006-07-24,9,165
2006-07-24,9,90
2006-07-24,9,6
2006-07-24,9,1
2006-07-24,9,2
2006-07-24,9,10
2006-07-24,9,14
2006-07-24,9,27
2006-07-24,9,3
2006-07-24,9,5
2006-07-24,9,2
2006-07-24,9,5
2006-07-24,9,37
2006-07-24,9,9
2006-07-24,9,78
2006-07-24,9,3
2006-07-24,9,91
2006-07-24,9,21
2006-07-24,9,18
2006-07-24,9,3
2006-07-24,9,1
2006-07-24,9,10
2006-07-24,9,10
2006-07-24,9,32
2006-07-24,9,4
2006-07-24,9,19
2006-07-24,9,55
2006-07-24,9,2
2006-07-24,9,14
2006-07-24,9,15
2006-07-24,9,23
2006-07-24,9,2
2006-07-24,9,902
2006-07-24,9,3
2006-07-24,9,23
2006-07-24,9,9
2006-07-24,9,30
2006-07-24,9,4
2006-07-24,9,11
2006-07-24,9,6
2006-07-24,9,1
2006-07-24,9,2
2006-07-24,9,2
2006-07-24,9,2
2006-07-24,9,8
2006-07-24,9,6
2006-07-24,9,2
2006-07-24,9,3
2006-07-24,9,2
2006-07-24,9,1
2006-07-24,9,2
2006-07-25,0,2
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,2
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,19
2006-07-25,0,1
2006-07-25,0,17
2006-07-25,0,2
2006-07-25,0,3
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,3
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,2
2006-07-25,0,2
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,4
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,23
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,22
2006-07-25,0,4
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,13
2006-07-25,0,1
2006-07-25,0,3
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,0,1
2006-07-25,1,1
2006-07-25,1,1
2006-07-25,1,1
2006-07-25,1,44
2006-07-25,1,1
2006-07-25,1,1
2006-07-25,1,1
2006-07-25,1,576
2006-07-25,1,2
2006-07-25,1,12
2006-07-25,1,11
2006-07-25,1,1
2006-07-25,1,2
2006-07-25,1,17
2006-07-25,1,1
2006-07-25,1,1
2006-07-25,1,1
2006-07-25,1,1
2006-07-25,1,1
2006-07-25,1,3
2006-07-25,1,2
2006-07-25,1,5
2006-07-25,1,1
2006-07-25,1,9
2006-07-25,1,9
2006-07-25,1,4
2006-07-25,1,1
2006-07-25,1,12
2006-07-25,1,2
2006-07-25,1,2
2006-07-25,1,1
2006-07-25,1,53
2006-07-25,1,2
2006-07-25,1,1
2006-07-25,1,6
2006-07-25,1,2
2006-07-25,1,3
2006-07-25,1,1
2006-07-25,1,3
2006-07-25,1,1
2006-07-25,1,29
2006-07-25,1,1
2006-07-25,1,2
2006-07-25,1,1
2006-07-25,1,2
2006-07-25,1,1
2006-07-25,1,1
2006-07-25,1,2
2006-07-25,1,6
2006-07-25,1,1
2006-07-25,1,1
2006-07-25,2,6
2006-07-25,2,70
2006-07-25,2,183
2006-07-25,2,1
2006-07-25,2,1
2006-07-25,2,12
2006-07-25,2,1
2006-07-25,2,1
2006-07-25,2,1
2006-07-25,2,141
2006-07-25,2,3
2006-07-25,2,1
2006-07-25,2,11
2006-07-25,2,347
2006-07-25,2,20
2006-07-25,2,174
2006-07-25,2,20
2006-07-25,2,28
2006-07-25,2,22
2006-07-25,2,12
2006-07-25,2,8
2006-07-25,2,1
2006-07-25,2,294
2006-07-25,2,1
2006-07-25,2,1
2006-07-25,2,8
2006-07-25,2,8
2006-07-25,2,8
2006-07-25,2,1
2006-07-25,2,9
2006-07-25,2,30
2006-07-25,2,6
2006-07-25,3,1
2006-07-25,3,2
2006-07-25,3,1
2006-07-25,3,1
2006-07-25,3,2
2006-07-25,3,2
2006-07-25,3,1
2006-07-25,3,2
2006-07-25,3,2
2006-07-25,3,1
2006-07-25,3,1
2006-07-25,3,44
2006-07-25,3,1
2006-07-25,3,2
2006-07-25,3,1
2006-07-25,4,1
2006-07-25,4,18
2006-07-25,4,1
2006-07-25,4,1
2006-07-25,4,1
2006-07-25,4,8
2006-07-25,4,1
2006-07-25,4,2
2006-07-25,4,1
2006-07-25,4,2
2006-07-25,4,2
2006-07-25,4,15
2006-07-25,4,1
2006-07-25,4,8
2006-07-25,4,1
2006-07-25,4,58
2006-07-25,4,11
2006-07-25,4,3
2006-07-25,4,1
2006-07-25,4,9
2006-07-25,4,3
2006-07-25,4,1
2006-07-25,4,2
2006-07-25,4,1
2006-07-25,4,4
2006-07-25,4,14
2006-07-25,4,5
2006-07-25,4,37
2006-07-25,4,1
2006-07-25,4,1
2006-07-25,4,3
2006-07-25,4,1
2006-07-25,4,4
2006-07-25,4,20
2006-07-25,4,5
2006-07-25,4,1
2006-07-25,4,18
2006-07-25,4,8
2006-07-25,4,10
2006-07-25,4,102
2006-07-25,4,1
2006-07-25,4,4
2006-07-25,5,2
2006-07-25,5,4
2006-07-25,5,1
2006-07-25,5,3
2006-07-25,5,2
2006-07-25,5,2
2006-07-25,5,2
2006-07-25,5,2
2006-07-25,5,1
2006-07-25,5,2
2006-07-25,5,1
2006-07-25,5,1
2006-07-25,5,1
2006-07-25,5,7
2006-07-25,5,3
2006-07-25,5,1
2006-07-25,5,1
2006-07-25,5,1
2006-07-25,5,2
2006-07-25,5,4
2006-07-25,5,1
2006-07-25,5,34
2006-07-25,5,1
2006-07-25,5,1
2006-07-25,5,2
2006-07-25,5,1
2006-07-25,5,1
2006-07-25,5,1
2006-07-25,5,2
2006-07-25,5,1
2006-07-25,6,2
2006-07-25,6,2
2006-07-25,6,1
2006-07-25,6,5
2006-07-25,6,6
2006-07-25,6,5
2006-07-25,6,1
2006-07-25,6,2
2006-07-25,6,2
2006-07-25,6,1
2006-07-25,6,44
2006-07-25,6,2
2006-07-25,6,1
2006-07-25,6,2
2006-07-25,6,1
2006-07-25,7,9
2006-07-25,7,4
2006-07-25,7,3
2006-07-25,7,3
2006-07-25,7,5
2006-07-25,7,6
2006-07-25,7,3
2006-07-25,7,1
2006-07-25,7,5
2006-07-25,7,4
2006-07-25,7,1
2006-07-25,7,10
2006-07-25,7,1
2006-07-25,7,52
2006-07-25,7,48
2006-07-25,7,1
2006-07-25,7,17
2006-07-25,7,19
2006-07-25,8,12
2006-07-25,8,9
2006-07-25,8,1
2006-07-25,8,4
2006-07-25,8,1
2006-07-25,8,21
2006-07-25,8,5
2006-07-25,8,1
2006-07-25,8,11
2006-07-25,8,2
2006-07-25,8,2
2006-07-25,8,1
2006-07-25,8,13
2006-07-25,8,2
2006-07-25,8,353
2006-07-25,8,14
2006-07-25,8,3
2006-07-25,8,4
2006-07-25,9,6
2006-07-25,9,59
2006-07-25,9,17
2006-07-25,9,29
2006-07-25,9,5
2006-07-25,9,299
2006-07-25,9,21
2006-07-25,9,6
2006-07-25,9,51
2006-07-25,9,20
2006-07-25,9,52
2006-07-25,9,2
2006-07-25,9,23
2006-07-25,9,33
2006-07-25,9,4
2006-07-25,9,2
2006-07-25,9,170
2006-07-25,9,1
2006-07-25,9,1
2006-07-25,9,87
2006-07-25,9,6
2006-07-25,9,89
2006-07-25,9,2
2006-07-25,9,4
2006-07-25,9,97
2006-07-25,9,1
2006-07-25,9,36
2006-07-25,9,26
2006-07-25,9,4
2006-07-25,9,34
2006-07-25,9,75
2006-07-25,9,7
2006-07-25,9,3
2006-07-25,9,2
2006-07-25,9,1
2006-07-25,9,10
2006-07-25,9,31
2006-07-25,9,5
2006-07-25,9,109
2006-07-25,9,22
2006-07-25,9,4
2006-07-25,9,130
2006-07-25,9,8
2006-07-25,9,26
2006-07-25,9,7
2006-07-25,9,77
2006-07-25,9,2
2006-07-25,9,4
2006-07-25,9,4
2006-07-25,9,1
2006-07-25,9,35
2006-07-25,9,96
2006-07-25,9,200
2006-07-25,9,30
2006-07-25,9,311
2006-07-25,9,8
2006-07-25,9,4
2006-07-25,9,5
2006-07-25,9,42
2006-07-25,9,2
2006-07-25,9,3
2006-07-25,9,3
2006-07-25,9,6
2006-07-25,9,2
2006-07-25,9,16
2006-07-25,9,2
2006-07-25,9,15
2006-07-25,9,1
2006-07-25,9,41
2006-07-25,9,2
2006-07-25,9,1
2006-07-25,9,21
2006-07-25,9,4
2006-07-25,9,7
2006-07-25,9,2
2006-07-25,9,45
2006-07-25,9,34
2006-07-25,9,1
2006-07-25,9,4
2006-07-25,9,1
2006-07-25,9,3
2006-07-25,9,6
2006-07-25,9,121
2006-07-25,9,1
2006-07-25,9,2
2006-07-26,0,1
2006-07-26,0,4
2006-07-26,0,1
2006-07-26,0,2
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,15
2006-07-26,0,19
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,3
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,21
2006-07-26,0,2
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,2
2006-07-26,0,1
2006-07-26,0,22
2006-07-26,0,2
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,2
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,52
2006-07-26,0,1
2006-07-26,0,3
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,0,62
2006-07-26,0,1
2006-07-26,0,1
2006-07-26,1,2
2006-07-26,1,1660
2006-07-26,1,4
2006-07-26,1,11
2006-07-26,1,35
2006-07-26,1,2
2006-07-26,1,1
2006-07-26,1,30
2006-07-26,1,2
2006-07-26,1,7
2006-07-26,1,9
2006-07-26,1,1
2006-07-26,1,2
2006-07-26,1,3
2006-07-26,1,2
2006-07-26,1,2
2006-07-26,1,12
2006-07-26,1,2
2006-07-26,1,23
2006-07-26,1,2
2006-07-26,1,1
2006-07-26,1,2
2006-07-26,1,1
2006-07-26,1,2
2006-07-26,1,123
2006-07-26,1,67
2006-07-26,1,2
2006-07-26,1,10
2006-07-26,1,3
2006-07-26,1,3
2006-07-26,1,3
2006-07-26,1,1
2006-07-26,1,10
2006-07-26,1,3
2006-07-26,1,1
2006-07-26,1,1
2006-07-26,1,2
2006-07-26,1,2
2006-07-26,1,11
2006-07-26,1,2
2006-07-26,1,1
2006-07-26,1,2
2006-07-26,1,2
2006-07-26,1,2
2006-07-26,1,3
2006-07-26,1,2
2006-07-26,1,2
2006-07-26,2,108
2006-07-26,2,1
2006-07-26,2,109
2006-07-26,2,14
2006-07-26,2,4
2006-07-26,2,1
2006-07-26,2,215
2006-07-26,2,6
2006-07-26,2,2
2006-07-26,2,1
2006-07-26,2,13
2006-07-26,2,164
2006-07-26,2,3
2006-07-26,2,100
2006-07-26,2,7
2006-07-26,2,1
2006-07-26,2,1616
2006-07-26,2,1
2006-07-26,2,3
2006-07-26,2,4
2006-07-26,2,4
2006-07-26,2,20
2006-07-26,2,8
2006-07-26,2,9
2006-07-26,3,1
2006-07-26,3,2
2006-07-26,3,4
2006-07-26,3,1
2006-07-26,3,19
2006-07-26,3,2
2006-07-26,3,1
2006-07-26,3,1
2006-07-26,3,2
2006-07-26,3,1
2006-07-26,3,1
2006-07-26,3,1
2006-07-26,3,2
2006-07-26,3,1
2006-07-26,3,1
2006-07-26,4,62
2006-07-26,4,4
2006-07-26,4,4
2006-07-26,4,49
2006-07-26,4,1
2006-07-26,4,2
2006-07-26,4,22
2006-07-26,4,20
2006-07-26,4,16
2006-07-26,4,18
2006-07-26,4,24
2006-07-26,4,11
2006-07-26,4,6
2006-07-26,4,1
2006-07-26,4,10
2006-07-26,4,30
2006-07-26,4,4
2006-07-26,4,1
2006-07-26,4,7
2006-07-26,4,96
2006-07-26,4,47
2006-07-26,5,2
2006-07-26,5,2
2006-07-26,5,1
2006-07-26,5,1
2006-07-26,5,2
2006-07-26,5,22
2006-07-26,5,2
2006-07-26,5,4
2006-07-26,5,5
2006-07-26,5,2
2006-07-26,5,2
2006-07-26,5,2
2006-07-26,5,2
2006-07-26,5,1
2006-07-26,5,2
2006-07-26,5,1
2006-07-26,5,1
2006-07-26,5,1
2006-07-26,5,2
2006-07-26,6,4
2006-07-26,6,12
2006-07-26,6,47
2006-07-26,6,6
2006-07-26,6,2
2006-07-26,6,2
2006-07-26,6,1
2006-07-26,6,2
2006-07-26,6,2
2006-07-26,6,2
2006-07-26,6,2
2006-07-26,6,2
2006-07-26,6,7
2006-07-26,6,4
2006-07-26,7,24
2006-07-26,7,1
2006-07-26,7,2
2006-07-26,7,1
2006-07-26,7,13
2006-07-26,7,1
2006-07-26,7,117
2006-07-26,7,2
2006-07-26,7,5
2006-07-26,7,29
2006-07-26,7,3
2006-07-26,7,4
2006-07-26,7,5
2006-07-26,7,6
2006-07-26,7,14
2006-07-26,7,29
2006-07-26,7,2
2006-07-26,7,6
2006-07-26,7,2
2006-07-26,7,2
2006-07-26,7,26
2006-07-26,7,2
2006-07-26,7,4
2006-07-26,7,15
2006-07-26,7,4
2006-07-26,7,2
2006-07-26,7,2
2006-07-26,7,26
2006-07-26,7,35
2006-07-26,7,29
2006-07-26,7,25
2006-07-26,7,12
2006-07-26,7,3
2006-07-26,7,2
2006-07-26,7,2
2006-07-26,7,215
2006-07-26,7,6
2006-07-26,7,2
2006-07-26,7,48
2006-07-26,7,1
2006-07-26,7,3
2006-07-26,7,2
2006-07-26,7,8
2006-07-26,7,49
2006-07-26,7,3
2006-07-26,7,2
2006-07-26,7,36
2006-07-26,7,11
2006-07-26,7,3
2006-07-26,7,11
2006-07-26,7,2
2006-07-26,7,6
2006-07-26,7,2
2006-07-26,7,51
2006-07-26,8,1
2006-07-26,8,5
2006-07-26,8,3
2006-07-26,8,10
2006-07-26,8,14
2006-07-26,8,4
2006-07-26,8,11
2006-07-26,8,1
2006-07-26,8,18
2006-07-26,8,4
2006-07-26,8,2
2006-07-26,8,1
2006-07-26,8,3
2006-07-26,8,11
2006-07-26,8,6
2006-07-26,8,2
2006-07-26,8,3
2006-07-26,8,14
2006-07-26,8,2
2006-07-26,8,9
2006-07-26,8,2
2006-07-26,8,13
2006-07-26,8,2
2006-07-26,8,3
2006-07-26,8,7
2006-07-26,8,1
2006-07-26,8,2
2006-07-26,8,4
2006-07-26,8,3
2006-07-26,8,4
2006-07-26,8,7
2006-07-26,8,8
2006-07-26,8,2
2006-07-26,8,2
2006-07-26,8,474
2006-07-26,8,3
2006-07-26,8,1
2006-07-26,8,2
2006-07-26,8,4
2006-07-26,8,2
2006-07-26,8,2
2006-07-26,8,12
2006-07-26,8,1
2006-07-26,8,1
2006-07-26,8,2
2006-07-26,8,1
2006-07-26,9,4
2006-07-26,9,153
2006-07-26,9,6
2006-07-26,9,8
2006-07-26,9,351
2006-07-26,9,4
2006-07-26,9,5
2006-07-26,9,3
2006-07-26,9,8
2006-07-26,9,24
2006-07-26,9,53
2006-07-26,9,3
2006-07-26,9,31
2006-07-26,9,2
2006-07-26,9,275
2006-07-26,9,20
2006-07-26,9,2
2006-07-26,9,12
2006-07-26,9,1
2006-07-26,9,21
2006-07-26,9,27
2006-07-26,9,21
2006-07-26,9,2
2006-07-26,9,9
2006-07-26,9,7
2006-07-26,9,92
2006-07-26,9,6
2006-07-26,9,1
2006-07-26,9,17
2006-07-26,9,5
2006-07-26,9,65
2006-07-26,9,4
2006-07-26,9,19
2006-07-26,9,10
2006-07-26,9,2
2006-07-26,9,3
2006-07-26,9,10
2006-07-26,9,29
2006-07-26,9,6
2006-07-26,9,23
2006-07-26,9,1
2006-07-26,9,1
2006-07-26,9,2
2006-07-26,9,5
2006-07-26,9,11
2006-07-26,9,3
2006-07-26,9,537
2006-07-26,9,9
2006-07-26,9,254
2006-07-26,9,12
2006-07-26,9,24
2006-07-26,9,8
2006-07-26,9,27
2006-07-26,9,4
2006-07-26,9,1
2006-07-26,9,1
2006-07-26,9,2
2006-07-26,9,9
2006-07-26,9,23
2006-07-26,9,5
2006-07-26,9,2
2006-07-26,9,7
2006-07-26,9,2
2006-07-26,9,5
2006-07-26,9,16
2006-07-26,9,94
2006-07-26,9,7
2006-07-26,9,6
2006-07-26,9,32
2006-07-26,9,8
2006-07-26,9,196
2006-07-26,9,1
2006-07-26,9,1
2006-07-26,9,246
2006-07-26,9,1
2006-07-26,9,3
2006-07-26,9,2
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,11
2006-07-27,0,26
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,28
2006-07-27,0,3
2006-07-27,0,3
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,15
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,107
2006-07-27,0,2
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,2
2006-07-27,0,1
2006-07-27,0,3
2006-07-27,0,1
2006-07-27,0,2
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,30
2006-07-27,0,1
2006-07-27,0,2
2006-07-27,0,4
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,1
2006-07-27,0,3
